"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
6.5747513743536,2.34088900849244,0.537683146861842,4.35365888284748,1.33883981087104e-05,0.000790905475598011,"ENSGALG00000013083"
7.51256816963802,-1.6237133418884,0.37342292974112,-4.34818864233661,1.37266515199041e-05,0.000808042219471691,"ENSGALG00000024621"
279.497068990992,-1.01842963984578,0.236086019659265,-4.31380748981092,1.60466690107323e-05,0.000904340645802767,"ENSGALG00000008439"
30.5301210714047,-1.74733486408031,0.405363086273159,-4.31054263017635,1.62854428719619e-05,0.00091073625020968,"ENSGALG00000002960"
152.38849080015,1.40383647493153,0.327126397944325,4.29141910818967,1.77534876355069e-05,0.000971437674580763,"ENSGALG00000050749"
11.3324002727805,2.03140209658238,0.47478095505217,4.27860906164437,1.88064837299947e-05,0.00101452211427049,"ENSGALG00000020391"
629.938497059878,1.38046386001497,0.324122188451653,4.25908471928289,2.05265668094181e-05,0.00107954298232479,"ENSGALG00000038396"
5.49182635500975,2.60246314253948,0.612460678733186,4.24919220597543,2.14542776880207e-05,0.00110750282083669,"ENSGALG00000019696"
61.6748918512184,1.07690674728395,0.254383139247059,4.23340458204681,2.30179868310898e-05,0.0011666850908314,"ENSGALG00000044449"
7.10484845255751,2.30950945187286,0.546002090204145,4.22985459819277,2.33842406708713e-05,0.00117460301118326,"ENSGALG00000049947"
9.84071028705655,1.48169145096662,0.35320268133085,4.19501756154194,2.72850446948672e-05,0.00129508309425294,"ENSGALG00000009903"
23.5192245611157,1.36192900175282,0.324680683979305,4.19467208538844,2.73266624167337e-05,0.00129508309425294,"ENSGALG00000045596"
49.3742178710317,1.87260026905646,0.450470270060609,4.15698969169377,3.22468534924438e-05,0.00146123482074025,"ENSGALG00000051617"
70.7368452571403,1.19108425983806,0.286823572312186,4.15267214697981,3.28615377539272e-05,0.00147018138372703,"ENSGALG00000049186"
8.65537437576488,-2.75717155855096,0.666405622402751,-4.13737739578167,3.5129804908118e-05,0.00153482483579035,"ENSGALG00000011219"
33.056529690364,-1.36094056330712,0.329122925942792,-4.13505245618678,3.54873565964066e-05,0.00154241290574589,"ENSGALG00000005541"
32.2368122191532,-1.26938483264255,0.308209891422007,-4.11857266094191,3.81226366860619e-05,0.00164417345933692,"ENSGALG00000016165"
10.3660579342145,2.10436037794011,0.514036546768516,4.09379525866233,4.24369073281411e-05,0.0017978888743541,"ENSGALG00000002558"
343.509433077514,2.5411418476249,0.629251411444399,4.03835700867464,5.38268890559791e-05,0.00213993771964967,"ENSGALG00000025945"
9.05521831732924,1.33264853975608,0.332298322139579,4.01039803985623,6.06164725654427e-05,0.00236502920983821,"ENSGALG00000052566"
20.040407041274,1.34120067046224,0.334951595872654,4.00416265212288,6.2237534093283e-05,0.00242264294543621,"ENSGALG00000046810"
23.7419641073049,1.37034277148484,0.344564629899501,3.97702681173204,6.97822995275464e-05,0.00261909986392314,"ENSGALG00000008150"
373.157010056455,-1.66471419258636,0.419908813314843,-3.96446595022566,7.35604452484459e-05,0.0027092341186227,"ENSGALG00000010469"
22.0723101380739,1.54593886900241,0.390024718124045,3.96369459976311,7.37986524533929e-05,0.0027092341186227,"ENSGALG00000047658"
18.1000731795329,-1.04723228561001,0.264960145326938,-3.95241436902827,7.73666186208324e-05,0.00280341200993889,"ENSGALG00000001299"
1517.00635292029,1.29995396363211,0.329465000771769,3.94565116351352,7.95834055399606e-05,0.00285735051370522,"ENSGALG00000006707"
14794.4402765651,1.16318132339659,0.294965065476137,3.94345452916251,8.03162253909632e-05,0.00286086053797068,"ENSGALG00000041502"
13.6760925760126,-1.92598460195969,0.488866445693662,-3.93969481629462,8.1585327471109e-05,0.00289972496588342,"ENSGALG00000026214"
107.072952586632,1.67979480033539,0.426974487966707,3.93418072432088,8.34809547170463e-05,0.00293712612930793,"ENSGALG00000006106"
49.6372423219321,1.32442425210369,0.338875337535228,3.90829342063293,9.29503766032646e-05,0.00320211184450302,"ENSGALG00000007675"
4.99452901160523,2.24276794114818,0.574739687416331,3.90223259373345,9.53095054157539e-05,0.00325001539097582,"ENSGALG00000049308"
1006.0791088853,1.94387204498493,0.498657653644127,3.89820958483111,9.69065285309933e-05,0.0032910947958795,"ENSGALG00000005572"
